Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Online_Perc,Quartile,Sale
929,16244.0,F,New York,36.0,18371.0,2019-01-20,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,102.13,6.5,Clicked,0.1,3000.0,2073.51,1,ELEC10,10.0,40.87,2_Q,102.13
945,15111.0,M,New Jersey,9.0,18394.0,2019-01-20,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,3000.0,2073.51,1,ELEC10,10.0,40.87,2_Q,245.54
952,14390.0,M,Chicago,37.0,18406.0,2019-01-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,3000.0,2073.51,1,ELEC10,10.0,40.87,2_Q,153.71
972,16546.0,F,California,42.0,18432.0,2019-01-20,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,3000.0,2073.51,1,ELEC10,10.0,40.87,2_Q,153.71
976,15260.0,F,Chicago,45.0,18439.0,2019-01-20,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,81.5,6.5,Used,0.1,3000.0,2073.51,1,ELEC10,10.0,40.87,2_Q,163.0
983,13305.0,F,Chicago,38.0,18452.0,2019-01-20,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Not Used,0.1,3000.0,2073.51,1,ELEC10,10.0,40.87,2_Q,368.31
990,12868.0,F,California,8.0,17407.0,2019-01-09,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4.0,81.5,6.5,Clicked,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,326.0
994,14001.0,F,New York,10.0,17417.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,153.71
997,12662.0,M,Chicago,21.0,17430.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,153.71
1003,15525.0,M,New York,48.0,17437.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,307.42
1031,14237.0,F,Chicago,39.0,17475.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,153.71
1034,17905.0,M,New York,42.0,17484.0,2019-01-09,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,122.77
1039,15485.0,M,New York,25.0,17496.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,153.71
1044,12433.0,M,California,32.0,17511.0,2019-01-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,5000.0,3287.83,1,ELEC10,10.0,39.67,2_Q,153.71
1061,16955.0,F,New York,15.0,17555.0,2019-01-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Clicked,0.1,5000.0,515.44,1,ELEC10,10.0,9.35,1_Q,368.31
1063,15350.0,M,California,48.0,17562.0,2019-01-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,5000.0,515.44,1,ELEC10,10.0,9.35,1_Q,122.77
1067,15605.0,F,California,21.0,17563.0,2019-01-10,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,81.5,6.5,Clicked,0.1,5000.0,515.44,1,ELEC10,10.0,9.35,1_Q,163.0
1079,18144.0,F,California,26.0,17579.0,2019-01-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,5000.0,515.44,1,ELEC10,10.0,9.35,1_Q,122.77
1085,14594.0,M,California,5.0,17592.0,2019-01-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,5000.0,515.44,1,ELEC10,10.0,9.35,1_Q,122.77
1106,15165.0,F,New Jersey,36.0,17622.0,2019-01-11,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Used,0.1,5000.0,1757.58,1,ELEC10,10.0,26.01,2_Q,81.5
1113,14911.0,F,California,34.0,17637.0,2019-01-11,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,5000.0,1757.58,1,ELEC10,10.0,26.01,2_Q,122.77
1123,16456.0,M,California,47.0,17653.0,2019-01-11,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,81.5,6.5,Used,0.1,5000.0,1757.58,1,ELEC10,10.0,26.01,2_Q,244.5
1128,12472.0,F,New Jersey,2.0,17665.0,2019-01-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,5000.0,1757.58,1,ELEC10,10.0,26.01,2_Q,153.71
1130,17346.0,F,New Jersey,12.0,17673.0,2019-01-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,5000.0,1757.58,1,ELEC10,10.0,26.01,2_Q,153.71
1136,17228.0,M,Chicago,42.0,19035.0,2019-01-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1000.0,993.69,1,ELEC10,10.0,49.84,2_Q,153.71
1145,14829.0,M,California,15.0,19042.0,2019-01-28,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,102.13,6.5,Used,0.1,1000.0,993.69,1,ELEC10,10.0,49.84,2_Q,102.13
1160,17412.0,F,California,19.0,19064.0,2019-01-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,1000.0,993.69,1,ELEC10,10.0,49.84,2_Q,153.71
1164,17841.0,M,California,21.0,17693.0,2019-01-12,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,102.13,6.5,Clicked,0.1,5000.0,2435.97,1,ELEC10,10.0,32.76,2_Q,102.13
1187,17643.0,F,California,33.0,17690.0,2019-01-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,5000.0,2435.97,1,ELEC10,10.0,32.76,2_Q,122.77
1190,17873.0,M,California,26.0,17731.0,2019-01-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Used,0.1,5000.0,2435.97,1,ELEC10,10.0,32.76,2_Q,307.42
1194,13093.0,M,California,35.0,17734.0,2019-01-12,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,5000.0,2435.97,1,ELEC10,10.0,32.76,2_Q,122.77
1197,12921.0,M,New York,49.0,17742.0,2019-01-12,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,5000.0,2435.97,1,ELEC10,10.0,32.76,2_Q,122.77
1205,13468.0,M,New York,33.0,17748.0,2019-01-12,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,5000.0,2435.97,1,ELEC10,10.0,32.76,2_Q,153.71
1210,17760.0,F,New Jersey,45.0,17760.0,2019-01-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,5000.0,2449.65,1,ELEC10,10.0,32.88,2_Q,153.71
1215,16928.0,F,California,19.0,17768.0,2019-01-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Used,0.1,5000.0,2449.65,1,ELEC10,10.0,32.88,2_Q,307.42
1216,16048.0,M,New Jersey,12.0,17772.0,2019-01-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Not Used,0.1,5000.0,2449.65,1,ELEC10,10.0,32.88,2_Q,245.54
1220,16274.0,F,California,43.0,17775.0,2019-01-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Not Used,0.1,5000.0,2449.65,1,ELEC10,10.0,32.88,2_Q,307.42
1241,14696.0,M,New York,48.0,17818.0,2019-01-13,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,5000.0,2449.65,1,ELEC10,10.0,32.88,2_Q,122.77
1254,16539.0,M,California,2.0,17840.0,2019-01-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,5.0,122.77,6.5,Clicked,0.1,5000.0,2449.65,1,ELEC10,10.0,32.88,2_Q,613.85
1262,17025.0,F,Chicago,45.0,17857.0,2019-01-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,5000.0,2449.65,1,ELEC10,10.0,32.88,2_Q,122.77
1266,13777.0,F,California,7.0,17868.0,2019-01-14,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,5000.0,1920.57,1,ELEC10,10.0,27.75,2_Q,122.77
1273,17690.0,F,Chicago,6.0,17881.0,2019-01-14,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,5000.0,1920.57,1,ELEC10,10.0,27.75,2_Q,122.77
1280,12947.0,M,California,48.0,17892.0,2019-01-14,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,5000.0,1920.57,1,ELEC10,10.0,27.75,2_Q,122.77
1293,17460.0,F,California,35.0,17907.0,2019-01-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,153.71,6.5,Clicked,0.1,3000.0,1734.68,1,ELEC10,10.0,36.64,2_Q,307.42
1294,18229.0,M,New York,16.0,17907.0,2019-01-15,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,81.5,6.5,Clicked,0.1,3000.0,1734.68,1,ELEC10,10.0,36.64,2_Q,81.5
1301,14142.0,F,Chicago,21.0,17914.0,2019-01-15,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,3000.0,1734.68,1,ELEC10,10.0,36.64,2_Q,153.71
1316,17069.0,F,California,10.0,17943.0,2019-01-15,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,3000.0,1734.68,1,ELEC10,10.0,36.64,2_Q,122.77
1322,18041.0,M,Washington DC,30.0,18268.0,2019-01-19,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1.0,102.13,6.5,Not Used,0.1,3000.0,2753.56,1,ELEC10,10.0,47.86,2_Q,102.13
1363,15955.0,F,California,49.0,18281.0,2019-01-19,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,153.71,6.5,Clicked,0.1,3000.0,2753.56,1,ELEC10,10.0,47.86,2_Q,461.13
1378,14031.0,F,Chicago,17.0,19071.0,2019-01-29,GGOENEBB079399,Nest Protect Smoke + CO Black Wired Alarm-USA,Nest-USA,1.0,102.13,6.5,Not Used,0.1,700.0,836.13,1,ELEC10,10.0,54.43,3_Q,102.13
1384,14775.0,F,Chicago,25.0,19089.0,2019-01-29,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,700.0,836.13,1,ELEC10,10.0,54.43,3_Q,245.54
1391,17659.0,F,California,33.0,19104.0,2019-01-29,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,700.0,836.13,1,ELEC10,10.0,54.43,3_Q,122.77
1392,15646.0,M,California,10.0,19109.0,2019-01-29,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,700.0,836.13,1,ELEC10,10.0,54.43,3_Q,122.77
1402,13958.0,F,New Jersey,22.0,19123.0,2019-01-29,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,700.0,836.13,1,ELEC10,10.0,54.43,3_Q,153.71
1409,14180.0,F,California,11.0,18579.0,2019-01-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1000.0,1356.59,1,ELEC10,10.0,57.57,3_Q,122.77
1416,13117.0,M,New Jersey,30.0,18594.0,2019-01-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1000.0,1356.59,1,ELEC10,10.0,57.57,3_Q,122.77
1419,16916.0,F,New York,7.0,18598.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,1000.0,1356.59,1,ELEC10,10.0,57.57,3_Q,245.54
1431,17964.0,M,New Jersey,5.0,18631.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Clicked,0.1,1000.0,1356.59,1,ELEC10,10.0,57.57,3_Q,368.31
1452,14466.0,F,Chicago,18.0,18661.0,2019-01-23,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1000.0,1356.59,1,ELEC10,10.0,57.57,3_Q,122.77
1458,17235.0,M,California,12.0,18668.0,2019-01-23,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,1000.0,1356.59,1,ELEC10,10.0,57.57,3_Q,122.77
1473,15574.0,F,New York,5.0,18964.0,2019-01-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1000.0,687.86,1,ELEC10,10.0,40.75,2_Q,122.77
1500,16770.0,F,Chicago,26.0,19018.0,2019-01-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,1000.0,687.86,1,ELEC10,10.0,40.75,2_Q,122.77
1502,17838.0,F,California,14.0,19021.0,2019-01-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Clicked,0.1,1000.0,687.86,1,ELEC10,10.0,40.75,2_Q,122.77
1516,16150.0,F,Washington DC,34.0,19278.0,2019-01-31,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,81.5,6.5,Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,163.0
1522,14236.0,F,Chicago,18.0,19288.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Clicked,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,153.71
1523,17961.0,F,California,10.0,19291.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,153.71
1525,14573.0,M,California,40.0,19298.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,122.77
1541,17135.0,F,California,45.0,19343.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3.0,122.77,6.5,Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,368.31
1548,12967.0,F,New York,34.0,19356.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Not Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,153.71
1553,12686.0,M,Chicago,30.0,19363.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,245.54
1557,14679.0,M,California,26.0,19367.0,2019-01-31,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,153.71
1558,15240.0,M,New York,40.0,19369.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,Clicked,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,245.54
1560,13370.0,M,Washington DC,41.0,19372.0,2019-01-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,Not Used,0.1,700.0,1380.14,1,ELEC10,10.0,66.35,3_Q,122.77
1603,14045.0,F,California,14.0,16984.0,2019-01-04,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,6.5,Clicked,0.1,4500.0,2928.55,1,OFF10,10.0,39.42,2_Q,2.47
1632,15235.0,F,New Jersey,23.0,17985.0,2019-01-16,GGOEGGOA017399,Maze Pen,Office,25.0,0.98,6.5,Used,0.1,3000.0,3727.61,1,OFF10,10.0,55.41,3_Q,24.5
1665,14047.0,F,California,10.0,18114.0,2019-01-17,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,21.0,1.96,6.5,Used,0.1,3000.0,417.73,1,OFF10,10.0,12.22,1_Q,41.16
1683,13108.0,F,Chicago,45.0,18153.0,2019-01-18,GGOEYFKQ020699,YouTube Custom Decals,Office,2.0,1.64,18.47,Clicked,0.1,3000.0,1312.5,1,OFF10,10.0,30.43,2_Q,3.28
1689,12471.0,F,California,11.0,18155.0,2019-01-18,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,12.0,4.12,6.5,Used,0.1,3000.0,1312.5,1,OFF10,10.0,30.43,2_Q,49.44
1771,17809.0,F,New Jersey,24.0,16747.0,2019-01-02,GGOEGOBG023599,Colored Pencil Set,Office,1.0,3.08,6.5,Clicked,0.1,4500.0,3480.36,1,OFF10,10.0,43.61,2_Q,3.08
1795,14625.0,F,Chicago,14.0,19161.0,2019-01-30,GGOEGFKA022299,Keyboard DOT Sticker,Office,1.0,1.55,6.5,Used,0.1,700.0,981.86,1,OFF10,10.0,58.38,3_Q,1.55
1797,13011.0,F,New York,18.0,19161.0,2019-01-30,GGOEGOXQ016399,Badge Holder,Office,1.0,2.05,6.5,Clicked,0.1,700.0,981.86,1,OFF10,10.0,58.38,3_Q,2.05
1798,13798.0,M,California,37.0,19163.0,2019-01-30,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,10.0,2.05,6.5,Clicked,0.1,700.0,981.86,1,OFF10,10.0,58.38,3_Q,20.5
1799,15384.0,M,California,30.0,19163.0,2019-01-30,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,5.0,4.12,6.5,Clicked,0.1,700.0,981.86,1,OFF10,10.0,58.38,3_Q,20.6
1801,14264.0,M,Chicago,16.0,19164.0,2019-01-30,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,1.0,5.67,6.5,Clicked,0.1,700.0,981.86,1,OFF10,10.0,58.38,3_Q,5.67
1812,14865.0,F,New Jersey,8.0,19240.0,2019-01-30,GGOEGOXQ016399,Badge Holder,Office,1.0,1.64,6.5,Clicked,0.1,700.0,981.86,1,OFF10,10.0,58.38,3_Q,1.64
1932,14078.0,F,New York,7.0,17414.0,2019-01-09,GGOEGOGA016299,Grip Highlighter Pen 3 Pack,Office,5.0,4.12,64.01,Not Used,0.1,5000.0,3287.83,1,OFF10,10.0,39.67,2_Q,20.6
2035,14496.0,F,California,47.0,17817.0,2019-01-13,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,1.0,4.12,6.5,Not Used,0.1,5000.0,2449.65,1,OFF10,10.0,32.88,2_Q,4.12
2084,12971.0,F,Washington DC,43.0,19098.0,2019-01-29,GGOEAOCH014199,Android Journal Book Set,Office,1.0,9.27,50.0,Used,0.1,700.0,836.13,1,OFF10,10.0,54.43,3_Q,9.27
2087,15834.0,M,Chicago,12.0,19098.0,2019-01-29,GGOEGOBG023599,Colored Pencil Set,Office,4.0,3.08,50.0,Clicked,0.1,700.0,836.13,1,OFF10,10.0,54.43,3_Q,12.32
2095,14443.0,F,New Jersey,41.0,19127.0,2019-01-29,GGOEGOCT019199,Red Spiral Google Notebook,Office,3.0,10.31,117.7,Not Used,0.1,700.0,836.13,1,OFF10,10.0,54.43,3_Q,30.93
2146,17552.0,F,New York,44.0,19287.0,2019-01-31,GGOEGOAQ020099,Four Color Retractable Pen,Office,31.0,2.99,6.5,Not Used,0.1,700.0,1380.14,1,OFF10,10.0,66.35,3_Q,92.69000000000001
2169,14213.0,F,California,25.0,19350.0,2019-01-31,GGOEGOCB017499,Leatherette Journal,Office,1.0,11.34,6.5,Clicked,0.1,700.0,1380.14,1,OFF10,10.0,66.35,3_Q,11.34
2188,15291.0,M,California,32.0,16726.0,2019-01-01,GGOEGAEC029114,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,15.67,6.5,Used,0.18,4500.0,2424.5,1,SALE10,10.0,35.01,2_Q,15.67
2274,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEAAAJ031917,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,3000.0,3727.61,1,SALE10,10.0,55.41,3_Q,19.59
2304,14092.0,F,Chicago,41.0,18057.0,2019-01-17,GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89,6.5,Clicked,0.18,3000.0,417.73,1,SALE10,10.0,12.22,1_Q,61.89
2315,17925.0,M,New York,12.0,18116.0,2019-01-17,GGOEGAEC029114,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,19.59,6.5,Clicked,0.18,3000.0,417.73,1,SALE10,10.0,12.22,1_Q,19.59
2459,15823.0,M,New York,27.0,18881.0,2019-01-26,GGOEAAFB035914,Android Men's  Zip Hoodie,Apparel,1.0,46.21,18.47,Used,0.18,1000.0,937.58,1,SALE10,10.0,48.39,2_Q,46.21
2493,14527.0,M,California,43.0,16774.0,2019-01-02,GGOEGAXJ065728,Google Toddler 1/4 Zip Fleece Pewter,Apparel,1.0,31.35,6.5,Clicked,0.18,4500.0,3480.36,1,SALE10,10.0,43.61,2_Q,31.35
2509,16995.0,F,California,50.0,19129.0,2019-01-30,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53,6.5,Clicked,0.18,700.0,981.86,1,SALE10,10.0,58.38,3_Q,17.53
2530,13295.0,F,New York,33.0,19167.0,2019-01-30,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,700.0,981.86,1,SALE10,10.0,58.38,3_Q,16.5
2541,14576.0,F,Chicago,26.0,19195.0,2019-01-30,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1.0,59.83,6.5,Used,0.18,700.0,981.86,1,SALE10,10.0,58.38,3_Q,59.83
2723,17572.0,F,Chicago,49.0,17413.0,2019-01-09,GGOEGAEB027815,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,14.02,106.0,Clicked,0.18,5000.0,3287.83,1,SALE10,10.0,39.67,2_Q,14.02
3115,17396.0,F,California,13.0,19350.0,2019-01-31,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,17.53,6.5,Clicked,0.18,700.0,1380.14,1,SALE10,10.0,66.35,3_Q,17.53
3129,18225.0,F,New Jersey,28.0,19372.0,2019-01-31,GGOEGAWC062149,Google Infant Short Sleeve Tee Cornflower Blue,Apparel,1.0,14.02,6.5,Used,0.18,700.0,1380.14,1,SALE10,10.0,66.35,3_Q,14.02
3199,13145.0,F,California,4.0,19195.0,2019-01-30,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1.0,16.5,6.5,Used,0.18,700.0,981.86,1,AIO10,10.0,58.38,3_Q,16.5
3263,15299.0,M,Chicago,25.0,19105.0,2019-01-29,GGOEGBJC019999,Collapsible Shopping Bag,Bags,52.0,3.96,6.5,Not Used,0.18,700.0,836.13,1,AIO10,10.0,54.43,3_Q,205.92
3583,13748.0,F,California,30.0,16696.0,2019-01-01,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1.0,1.24,6.5,Clicked,0.18,4500.0,2424.5,1,EXTRA10,10.0,35.01,2_Q,1.24
3759,15070.0,F,Washington DC,39.0,18296.0,2019-01-19,GGOEGCKQ013199,1 oz Hand Sanitizer,Lifestyle,103.0,1.99,323.47,Used,0.18,3000.0,2753.56,1,EXTRA10,10.0,47.86,2_Q,204.97
4093,14085.0,F,New York,5.0,47302.0,2019-12-18,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3,6.5,Used,0.1,4500.0,663.46,12,ELEC30,30.0,12.85,1_Q,363.9
4098,15719.0,F,Chicago,16.0,47316.0,2019-12-18,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3.0,80.52,6.5,Clicked,0.1,4500.0,663.46,12,ELEC30,30.0,12.85,1_Q,241.56
4128,12775.0,M,California,21.0,47316.0,2019-12-18,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3,6.5,Not Used,0.1,4500.0,663.46,12,ELEC30,30.0,12.85,1_Q,242.6
4129,13800.0,F,California,27.0,47277.0,2019-12-18,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,12.99,Clicked,0.1,4500.0,663.46,12,ELEC30,30.0,12.85,1_Q,151.88
